gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,NEW_TENURE_YEAR,NEW_Engaged,NEW_noProt,NEW_Young_Not_Engaged,NEW_TotalServices,NEW_FLAG_ANY_STREAMING,NEW_FLAG_AutoPayment,NEW_AVG_Charges,new_sex_cat
Male,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.7,1714.55,No,5-6 Year,1,1,0,1,0,1,25.9387299368854,youngmale
Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.2,893.2,No,0-1 Year,0,0,1,2,1,0,80.46846956820102,youngmale
Male,0,No,No,28,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),30.1,810.85,No,2-3 Year,0,1,1,1,0,1,28.855871017293147,youngmale
Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,99.35,6347.55,No,5-6 Year,1,1,0,5,1,0,97.50460529473887,youngmale
Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.2,1123.65,No,5-6 Year,1,1,0,1,0,1,18.094203291691827,youngfemale
Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.1,43.15,No,0-1 Year,0,1,1,1,0,1,20.54761977422805,youngfemale
Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.35,35.1,No,0-1 Year,0,1,1,1,0,1,16.71428498767671,youngfemale
Female,0,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.65,1388.0,No,4-5 Year,1,1,0,1,0,1,25.190562613430128,youngfemale
Male,1,Yes,No,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,3851.45,No,3-4 Year,0,1,0,4,1,0,93.70924455406022,oldmale
Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,1743.5,Yes,1-2 Year,0,1,1,5,1,0,101.95906432748536,youngfemale
Female,0,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),94.4,2638.1,No,2-3 Year,1,1,0,4,1,1,87.64452151681893,youngfemale
Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,56.1,946.95,No,1-2 Year,1,1,0,3,0,0,55.37719369631761,youngmale
Female,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),68.25,1114.85,No,1-2 Year,1,1,0,5,1,1,69.24534009850542,youngfemale
Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,1777.6,No,5-6 Year,1,1,0,1,0,1,24.654645985935336,youngmale
Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.25,684.85,No,0-1 Year,0,0,1,1,0,0,75.25823907537774,youngmale
Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.35,74.35,No,0-1 Year,0,1,1,2,0,0,67.59090770374644,youngfemale
Male,0,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,54.15,1312.45,No,1-2 Year,0,1,1,3,0,0,56.816015202245666,youngmale
Male,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.45,159.2,No,0-1 Year,0,1,1,1,0,1,19.654320610894096,youngmale
Male,0,Yes,Yes,19,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,34.95,610.2,No,1-2 Year,0,1,1,2,0,0,31.94764461816917,youngmale
Female,0,No,No,7,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.65,404.35,No,0-1 Year,0,0,1,2,0,0,56.950705085002205,youngfemale
Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,0-1 Year,0,0,0,1,0,0,63.318183205344454,oldmale
Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,104.0,6363.45,No,5-6 Year,1,1,0,5,1,0,104.14812103621112,youngmale
Female,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.35,4124.65,No,4-5 Year,1,1,0,5,1,1,72.23554995348073,youngfemale
Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.8,713.1,Yes,0-1 Year,0,0,1,2,1,0,78.36263467977335,youngmale
Male,0,No,Yes,15,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,64.85,950.75,No,1-2 Year,1,1,0,4,1,0,62.9635761589404,youngmale
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,No,0-1 Year,0,1,1,1,0,0,17.863636016845703,youngfemale
Female,0,Yes,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.9,505.95,No,0-1 Year,0,0,1,1,0,1,41.81405059562242,youngfemale
Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,1149.65,No,4-5 Year,1,1,0,1,0,0,21.25046255848544,youngmale
Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.8,169.65,No,0-1 Year,0,0,1,1,0,0,41.37804729182546,youngmale
Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.3,526.7,Yes,0-1 Year,0,0,1,2,1,0,74.18310031084948,youngfemale
Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,393.15,No,1-2 Year,1,1,0,1,0,0,19.559701188879817,youngfemale
Female,0,No,Yes,26,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,45.8,1147.0,No,2-3 Year,0,1,1,3,1,0,43.946360153256705,youngfemale
Male,1,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.1,3021.6,Yes,2-3 Year,0,0,0,2,1,0,83.70083373009003,oldmale
Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.95,5718.2,No,4-5 Year,1,1,0,6,1,1,107.68738597575329,youngfemale
Male,0,No,No,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.35,191.35,Yes,0-1 Year,0,1,1,4,1,0,61.72580842048891,youngmale
Female,0,No,No,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),64.35,4539.6,No,5-6 Year,1,1,0,6,1,1,66.66079438555434,youngfemale
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,6397.6,No,5-6 Year,1,1,0,7,1,1,88.73231758191748,youngmale
Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.95,280.4,No,0-1 Year,1,1,0,1,0,1,23.173553214585485,youngmale
Female,1,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.6,2718.3,Yes,2-3 Year,0,1,0,2,0,0,79.71554395390396,oldfemale
Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),84.7,5711.05,No,5-6 Year,1,1,0,3,0,1,83.86269904093245,youngfemale
Female,0,No,Yes,50,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.8,3478.15,No,4-5 Year,1,1,0,5,1,1,69.42414974738024,youngfemale
Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,36.45,36.45,Yes,0-1 Year,0,0,0,1,1,0,33.13636432994495,oldfemale
Female,1,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,4133.95,No,3-4 Year,0,1,0,5,1,0,100.5827298129562,oldfemale
Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,2917.65,No,2-3 Year,0,1,0,4,1,0,96.93189044331395,oldmale
Male,0,No,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.3,54.3,No,0-1 Year,0,1,1,2,0,0,49.36363567005504,youngmale
Male,1,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.95,2964.8,No,2-3 Year,0,1,0,4,1,0,101.88316318996992,oldmale
Female,0,Yes,Yes,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.1,2198.3,No,1-2 Year,1,1,0,7,1,1,95.16450427827381,youngfemale
Male,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,1189.9,No,4-5 Year,1,1,0,1,0,0,19.798669291415347,youngmale
Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.45,1914.5,No,5-6 Year,1,1,0,1,0,1,26.55339805825243,youngfemale
Male,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.4,2001.5,Yes,1-2 Year,0,1,1,4,1,0,90.5656108597285,youngmale
Male,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.1,5336.35,No,5-6 Year,1,1,0,6,1,1,74.01317749869973,youngmale
Female,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),108.1,7238.6,No,5-6 Year,1,1,0,5,1,1,109.50983506287822,oldfemale
Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.15,7998.8,No,5-6 Year,1,1,0,6,1,0,110.9403579013523,youngfemale
Female,1,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,80.35,3825.85,Yes,3-4 Year,0,0,0,2,0,0,81.22823986531316,oldfemale
Female,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.5,5703.25,No,4-5 Year,1,1,0,6,1,0,111.60958904109589,youngfemale
Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.5,7397.0,No,5-6 Year,1,1,0,5,1,0,105.52068473609131,youngfemale
Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.9,164.6,No,0-1 Year,1,1,0,1,0,0,18.087912758628093,youngmale
Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,111.1,6555.2,No,4-5 Year,1,1,0,6,1,0,110.91709298329103,youngmale
Male,0,No,Yes,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.7,225.65,No,0-1 Year,0,1,1,4,1,0,72.79032061176915,youngmale
Male,1,Yes,No,38,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.85,955.75,No,3-4 Year,0,0,0,0,0,0,25.08530183727034,oldmale
Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.2,3382.3,No,3-4 Year,0,1,1,4,0,1,91.16711721908692,youngfemale
Male,0,No,No,37,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),65.6,2313.8,No,3-4 Year,1,1,0,5,0,1,62.366578135528975,youngmale
Female,1,Yes,No,24,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.65,933.3,Yes,1-2 Year,0,1,0,2,1,1,38.72614057232235,oldfemale
Female,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.45,780.85,No,1-2 Year,0,1,1,4,0,1,55.37943089261968,youngfemale
Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.95,7852.4,No,5-6 Year,1,1,0,6,1,1,108.90984607966367,youngmale
Male,0,Yes,No,53,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,60.45,3184.25,Yes,4-5 Year,1,1,0,5,1,0,59.96704331450094,youngmale
Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,764.95,Yes,0-1 Year,0,0,1,2,1,0,94.43827311197917,youngfemale
Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),38.5,2763.0,No,5-6 Year,1,1,0,3,0,1,38.32177531206658,youngmale
Female,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.55,1614.7,No,1-2 Year,0,0,0,3,1,0,94.4268977293494,oldfemale
Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.55,145.4,Yes,0-1 Year,0,1,1,2,0,1,69.23809233165922,youngfemale
Female,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.15,156.25,Yes,0-1 Year,0,1,1,1,0,1,19.290123456790123,youngfemale
Female,0,Yes,No,48,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,34.7,1604.5,Yes,3-4 Year,1,1,0,2,0,0,33.357588357588355,youngfemale
Female,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.5,270.15,No,0-1 Year,0,1,1,1,0,0,26.74752414816677,youngfemale
Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.7,0.0,No,0-1 Year,1,1,0,1,0,0,0.0,youngmale
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,20.6,No,0-1 Year,0,1,1,1,0,0,18.727273074063387,youngmale
Female,0,No,No,29,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),58.0,1734.5,No,2-3 Year,1,1,0,4,0,1,59.60481099656357,youngfemale
Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.45,7047.5,No,5-6 Year,1,1,0,5,1,0,108.25652841781876,oldfemale
Female,0,No,No,8,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.5,573.15,No,0-1 Year,0,1,1,4,0,1,70.75926227334105,youngfemale
Male,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.45,1538.6,No,5-6 Year,1,1,0,1,0,1,25.18166899485986,youngmale
Female,1,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.15,4459.8,No,3-4 Year,1,1,0,4,1,1,98.88691362943459,oldfemale
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.45,7459.0,No,5-6 Year,1,1,0,5,1,1,103.45353675450764,youngmale
Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.15,306.05,No,0-1 Year,0,1,1,1,0,0,25.29338742090651,youngmale
Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,96.2,639.7,No,0-1 Year,0,0,1,3,1,0,90.09859326859595,youngmale
Male,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.4,348.15,No,0-1 Year,0,0,1,1,0,0,38.258241087525754,youngmale
Female,1,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,107.55,4533.9,Yes,3-4 Year,1,1,0,5,1,0,105.19489332584106,oldfemale
Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),94.35,5563.65,No,4-5 Year,1,1,0,4,1,1,95.75989504894578,youngmale
Male,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.75,1587.55,Yes,1-2 Year,0,1,0,4,1,0,98.60559309491458,oldmale
Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,40.25,No,0-1 Year,0,1,1,1,0,0,19.166666666666664,youngmale
Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,842.9,Yes,0-1 Year,0,1,1,5,1,0,104.06173140914352,youngfemale
Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),105.75,4228.55,No,3-4 Year,1,1,0,5,1,1,105.45011981764338,youngfemale
Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.15,784.45,No,0-1 Year,0,0,1,2,0,0,86.20329804472871,youngmale
Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.55,3729.75,No,3-4 Year,1,1,0,4,1,0,90.74817518248175,youngmale
Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),54.75,1406.9,No,2-3 Year,0,1,1,3,0,1,53.904215494791664,youngfemale
Female,0,Yes,No,33,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),53.75,1857.3,No,2-3 Year,1,1,0,3,0,1,56.111783952511324,youngfemale
Male,0,Yes,Yes,68,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),105.75,7322.5,No,5-6 Year,1,1,0,6,1,1,107.52569750367108,youngmale
Female,1,Yes,No,65,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),105.85,6725.5,No,5-6 Year,1,1,0,6,1,1,103.31029185867897,oldfemale
Male,0,No,No,55,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,64.2,3627.3,No,4-5 Year,1,1,0,4,1,0,65.83121685713475,youngmale
Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.7,1761.45,Yes,1-2 Year,0,1,1,3,1,0,87.634325928949,youngmale
Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),87.7,1725.95,No,1-2 Year,1,1,0,3,1,1,90.3638717891034,youngmale
Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.3,4192.15,No,3-4 Year,0,1,1,3,1,1,92.95232599431817,youngfemale
Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.15,1411.2,No,5-6 Year,1,1,0,1,0,1,20.131240387615907,youngfemale
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.75,164.5,Yes,0-1 Year,0,0,1,2,1,0,78.33333333333333,youngfemale
Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.55,2724.6,Yes,2-3 Year,0,0,1,3,1,0,100.53874899100553,youngfemale
Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.05,264.55,No,0-1 Year,1,1,0,1,0,0,21.863635354790805,youngfemale
Male,0,No,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),67.2,4671.7,No,5-6 Year,1,1,0,6,1,1,64.7947322512136,youngmale
Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.55,1173.55,No,0-1 Year,0,0,1,3,1,0,96.98760734116736,youngmale
Female,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.05,318.5,Yes,0-1 Year,0,0,0,1,0,0,62.450980392156865,oldfemale
Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.5,7713.55,No,5-6 Year,0,1,0,6,1,0,108.48874549490155,oldmale
Male,1,No,No,35,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,73.0,2471.25,No,2-3 Year,1,1,0,5,1,0,70.40598290598291,oldmale
Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.75,7842.3,No,5-6 Year,1,1,0,7,1,1,111.87303573020685,youngmale
Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,2227.8,No,2-3 Year,0,0,1,1,0,0,71.63344208450562,youngfemale
Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),96.25,4990.25,Yes,4-5 Year,1,1,0,4,1,1,95.78214971209212,youngmale
Male,1,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.1,3744.05,Yes,3-4 Year,0,1,0,4,1,0,100.91779107353436,oldmale
Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.7,7220.35,Yes,5-6 Year,1,1,0,5,1,1,104.4913183452424,youngmale
Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,77.9,2351.45,No,2-3 Year,0,0,0,1,0,0,78.12126083627491,oldmale
Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.65,2989.6,No,2-3 Year,0,0,1,3,1,0,90.32024464218277,youngfemale
Male,1,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.45,6077.75,No,4-5 Year,1,1,0,6,1,0,112.34288354898337,oldmale
Female,0,No,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),68.7,4070.95,No,4-5 Year,1,1,0,4,1,1,68.8824018810808,youngfemale
Male,1,No,No,55,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.85,2479.05,No,4-5 Year,0,1,0,3,1,0,44.99183391702586,oldmale
Male,1,Yes,No,69,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),29.8,2134.3,No,5-6 Year,1,1,0,1,0,1,30.88712082240413,oldmale
Female,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),88.9,6000.1,No,5-6 Year,1,1,0,3,1,1,90.77307258178897,youngfemale
Male,0,Yes,Yes,37,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,58.75,2203.1,No,3-4 Year,1,1,0,4,0,0,59.382751958389484,youngmale
Male,1,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.85,183.15,No,0-1 Year,1,1,0,1,0,1,20.126372955657626,oldmale
Male,0,Yes,Yes,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.9,6194.1,No,5-6 Year,1,1,0,6,1,1,89.63965409053908,youngmale
Male,0,No,No,10,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,59.65,638.95,No,0-1 Year,0,1,1,3,1,0,63.26237744624072,youngmale
